Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,Marital_Status,Education
73455,0,0,98,901,61,757,186,163,20,2068,1,6,5,10,3,0,1,0,0,0,0,0,49,2403,Widow,Graduation
64961,0,1,97,382,114,276,75,124,38,971,2,6,4,4,3,0,0,0,0,0,0,0,59,2712,Together,Graduation
22804,1,0,75,14,1,7,2,1,1,25,1,2,0,2,9,0,0,0,0,0,0,0,46,2492,Single,Graduation
73687,0,0,8,559,153,503,218,13,181,1446,1,3,9,9,2,0,0,0,1,0,0,1,27,2372,Married,Graduation
61074,0,1,37,789,0,133,0,28,152,950,7,11,5,8,7,0,0,0,0,0,0,0,59,2840,Married,Graduation
31686,1,1,31,11,0,5,0,0,1,16,2,1,0,3,6,0,0,0,0,0,0,0,53,2183,Married,PhD
80134,1,0,40,1218,16,272,104,0,80,1610,2,5,3,6,6,0,1,1,1,0,0,1,45,2564,Married,Graduation
75027,0,1,74,925,64,179,133,12,77,1313,2,9,4,6,5,0,0,0,0,0,0,0,64,2695,Married,Graduation
67546,0,0,90,864,134,768,150,38,172,1954,1,4,10,5,3,0,0,0,0,0,0,0,29,2826,Married,PhD
65176,0,1,57,960,28,183,220,70,70,1461,4,9,6,6,6,0,0,0,0,0,0,0,48,2767,Together,Master
31160,1,0,59,16,3,25,6,1,13,51,2,2,0,3,8,0,0,0,0,0,0,0,42,2445,Single,Master
29938,1,0,52,3,3,7,0,2,11,15,2,1,0,3,6,0,0,0,0,0,0,0,32,2404,Single,Graduation
102692,0,0,5,168,148,444,32,172,148,964,1,6,9,13,2,0,1,1,1,1,0,1,43,2609,Divorced,Graduation
26490,0,0,92,45,47,52,21,20,25,185,2,3,1,5,6,0,0,0,0,0,0,0,59,2804,Together,2n cycle
75702,1,1,77,650,28,353,45,42,30,1118,5,4,6,11,8,0,0,0,0,0,0,0,50,2828,Together,Graduation
30899,1,0,35,24,0,8,0,0,1,32,2,1,0,3,6,0,0,0,0,0,0,0,43,2783,Single,PhD
63342,0,1,48,918,21,118,13,10,21,1080,3,8,3,5,6,0,1,0,0,0,0,0,56,2780,Together,PhD
45989,0,1,97,138,33,87,28,24,12,310,4,3,2,7,3,0,0,0,0,0,0,0,53,2774,Single,Graduation
18701,1,1,95,12,4,2,10,6,10,34,4,2,0,4,5,0,0,0,0,0,0,0,53,2549,Single,Graduation
40737,2,1,24,11,0,4,0,0,2,15,1,1,0,2,8,0,0,0,0,0,0,0,60,2362,Single,PhD
15287,1,0,60,1,2,8,4,3,13,18,2,1,1,2,7,1,0,0,0,0,0,1,38,2786,Divorced,Graduation
69674,0,2,46,554,41,215,11,0,24,821,3,10,2,10,5,0,0,0,0,0,0,0,49,2562,Divorced,PhD
44159,1,0,85,167,2,62,24,13,7,268,4,4,1,6,5,0,0,0,0,0,0,0,47,2171,Married,Master
37717,1,0,31,9,0,6,4,1,5,20,1,1,0,2,9,0,0,0,0,0,0,0,39,2742,Married,PhD
43776,1,1,9,177,2,71,3,2,20,255,6,5,2,4,8,0,0,0,0,0,0,1,65,2670,Together,Master
38179,1,1,30,38,4,22,4,2,20,70,4,3,1,3,7,0,0,0,0,0,0,0,51,2631,Married,Master
80124,0,0,47,483,84,398,205,84,241,1254,1,3,7,8,1,1,0,0,0,0,0,0,54,2162,Married,Graduation
38097,1,1,70,77,2,35,0,1,69,115,4,3,2,2,7,1,0,0,0,0,0,1,47,2781,Married,PhD
72940,0,0,13,182,74,298,162,149,116,865,1,3,3,6,1,0,0,0,0,0,0,0,47,2534,Married,Graduation
22070,1,0,11,10,7,19,8,2,21,46,2,2,2,2,6,0,0,0,0,0,0,0,47,2427,Together,Graduation
69267,0,0,31,778,44,499,95,73,146,1489,2,3,4,5,7,0,0,0,0,0,0,1,64,2804,Single,Graduation
31788,1,0,15,16,7,23,0,8,6,54,3,3,0,4,5,0,0,0,0,0,1,0,34,2260,Single,Master
61905,0,1,2,167,0,43,6,2,13,218,2,4,2,4,5,0,0,0,0,0,0,0,42,2304,Together,PhD
29315,1,1,55,13,2,14,8,7,4,44,4,2,0,4,6,0,0,0,0,0,0,0,57,2243,Married,Graduation
33378,1,1,38,33,6,40,3,7,10,89,3,2,0,4,7,0,0,0,0,0,0,0,54,2667,Divorced,Graduation
66313,0,1,86,625,7,99,10,22,7,763,2,6,3,12,4,0,0,0,0,0,0,0,54,2445,Together,PhD
60714,0,0,56,216,162,224,101,92,162,795,2,7,4,10,5,0,0,0,0,0,0,1,61,2687,Single,Graduation
77882,0,0,29,68,129,396,188,22,15,803,1,3,3,5,1,0,0,0,0,0,0,0,36,2219,Together,Master
69867,0,0,30,196,0,512,33,130,54,871,1,3,5,8,1,0,0,0,1,0,0,1,31,2612,Single,PhD
63841,0,1,64,635,15,100,20,7,131,777,1,9,3,9,6,0,0,0,0,0,0,0,49,2593,Divorced,Master
24480,1,0,46,4,19,9,28,25,17,85,3,3,0,4,7,0,0,0,0,0,0,0,36,2662,Married,Basic
51369,0,1,84,297,7,79,0,11,182,394,2,8,2,4,8,0,0,0,0,0,0,0,41,2771,Together,Graduation
37760,0,0,20,84,5,38,150,12,28,289,2,4,1,6,7,0,0,0,0,0,0,0,71,2826,Together,Graduation
65640,0,1,74,204,7,149,20,15,66,395,1,5,1,8,2,0,0,0,0,0,0,0,43,2279,Together,PhD
44319,1,1,18,26,0,8,0,0,3,34,2,2,0,3,5,0,0,0,0,0,0,0,42,2232,Married,Master
30631,1,0,75,15,6,20,4,5,20,50,1,3,1,2,7,0,0,0,0,0,0,0,43,2511,Married,Graduation
75278,0,0,17,304,98,230,150,74,74,856,1,6,3,13,3,0,0,0,0,0,0,0,65,2675,Together,Graduation
50898,1,1,88,285,28,242,55,114,135,724,13,6,2,12,5,0,0,0,0,0,0,0,61,2696,Together,Master
79946,0,0,19,395,183,565,166,141,28,1450,1,5,11,5,3,0,0,0,0,0,0,0,51,2207,Widow,Graduation
35416,0,0,62,248,3,81,4,3,51,339,3,7,1,5,8,0,0,0,0,0,0,0,68,2540,Divorced,Master
32414,0,0,11,20,6,5,0,9,12,40,1,1,0,3,7,1,0,0,0,0,0,0,33,2519,Together,2n cycle
38361,1,0,74,39,0,56,20,8,14,123,3,3,1,3,7,0,0,0,0,0,0,0,48,2343,Together,Graduation
82497,0,0,32,777,129,573,216,21,203,1716,1,2,7,9,4,0,0,1,0,0,0,0,37,2765,Married,Graduation
16626,2,0,76,8,3,22,21,1,13,55,3,3,0,3,9,0,0,0,0,0,0,0,46,2324,Together,Graduation
29672,1,1,6,9,1,3,0,4,8,17,1,0,0,3,6,0,0,0,0,0,0,0,52,2633,Together,Graduation
55951,0,1,62,1241,0,80,0,13,40,1334,3,3,6,11,8,0,1,0,0,1,0,0,65,2834,Together,Master
35388,1,0,20,6,4,7,4,3,8,24,1,1,0,3,7,0,0,0,0,0,0,0,29,2638,Divorced,2n cycle
42386,1,0,43,65,4,16,0,4,11,89,1,3,0,3,8,0,0,0,0,0,0,0,31,2691,Together,Master
68627,0,0,45,395,15,263,60,54,38,787,1,2,3,6,1,0,0,0,0,0,0,0,35,2692,Single,Graduation
57912,0,1,34,801,0,80,0,0,35,881,5,8,3,12,5,0,1,0,0,0,0,0,52,2263,Divorced,PhD
35246,1,1,53,36,0,12,2,2,10,52,4,3,1,3,5,0,0,0,0,0,0,0,59,2233,Divorced,Graduation
58821,0,1,44,513,14,154,19,0,28,700,1,9,2,9,6,0,0,0,0,0,0,0,61,2419,Together,2n cycle
46377,1,0,89,37,0,46,4,3,0,90,1,2,1,3,4,0,0,0,0,0,0,0,39,2279,Married,PhD
39747,1,0,43,80,15,93,20,13,52,221,3,5,1,4,8,0,0,0,0,0,0,0,29,2236,Single,Graduation
23976,1,0,68,14,1,21,2,3,25,41,3,3,1,3,7,0,0,0,0,0,0,0,33,2343,Together,Graduation
80950,0,0,44,525,147,112,219,147,63,1150,1,6,7,9,2,0,0,0,1,0,0,0,56,2617,Married,Master
27038,0,0,64,1,26,25,17,23,15,92,1,3,0,3,9,0,0,0,0,0,0,1,51,2808,Widow,Graduation
77457,0,0,85,675,11,400,15,45,11,1146,1,2,5,10,1,0,0,1,0,0,0,0,70,2275,Single,Graduation
64100,0,1,93,509,0,27,0,0,10,536,1,8,3,6,7,0,1,0,0,0,0,0,53,2451,Married,Master
42670,0,0,12,154,2,46,20,4,15,226,1,4,2,4,4,0,0,0,0,0,0,0,25,2587,Together,Master
12571,1,0,86,3,5,14,2,12,17,36,4,3,1,3,6,0,0,0,0,0,0,0,41,2321,Divorced,Graduation
22574,2,1,28,25,0,8,2,0,2,35,2,2,0,3,7,0,0,0,0,0,0,0,50,2403,Married,Graduation
70893,0,0,42,768,44,561,77,44,14,1494,1,6,6,10,3,0,0,0,0,0,0,0,41,2667,Single,Master
54198,1,1,13,185,0,28,3,2,17,218,6,3,1,6,4,0,0,0,0,0,0,0,51,2353,Married,Graduation
28839,1,1,86,24,0,7,0,0,1,31,2,2,0,3,5,0,0,0,0,0,0,0,61,2269,Together,Master
40321,1,1,59,44,4,21,6,0,27,75,2,3,0,3,7,0,0,0,0,0,0,0,45,2494,Married,Graduation
66503,1,0,30,91,64,128,65,3,50,351,2,4,3,6,3,0,0,0,0,0,0,0,32,2843,Single,Graduation
30833,1,1,33,11,0,7,3,1,6,22,2,1,0,3,5,0,0,0,0,0,0,0,66,2507,Married,Graduation
64795,0,1,23,412,5,119,38,29,77,603,3,3,3,12,2,0,0,0,0,0,0,0,46,2687,Married,Graduation
34421,1,0,81,3,3,7,6,2,9,21,1,1,0,2,7,0,0,0,0,0,0,0,43,2522,Married,Graduation
47025,1,1,6,16,0,3,0,0,1,19,1,1,0,2,7,0,0,0,0,0,0,0,52,2299,Divorced,PhD
64325,0,1,41,731,60,353,78,12,73,1234,5,10,3,5,7,0,0,0,0,0,0,0,56,2666,Divorced,PhD
40464,0,1,78,424,17,118,7,23,41,589,6,8,2,8,8,0,0,0,0,0,0,0,64,2693,Single,Graduation
62187,0,0,49,792,0,275,45,45,126,1157,1,4,8,5,3,0,0,0,0,0,0,0,60,2518,Married,Graduation
14849,1,0,39,21,2,28,3,2,9,56,3,2,0,4,8,0,0,0,0,0,0,0,41,2521,Divorced,PhD
27255,1,0,3,22,1,11,0,1,2,35,1,1,0,3,7,0,0,0,0,0,0,0,33,2393,Married,Graduation
54432,2,1,37,33,0,5,0,0,0,38,1,1,0,3,4,0,0,0,0,0,0,0,67,2575,Married,PhD
29999,1,0,22,68,7,59,10,5,11,149,4,3,1,4,8,0,0,0,0,0,0,0,31,2660,Single,PhD
24072,1,0,79,9,1,6,3,0,4,19,1,1,0,2,8,0,0,0,0,0,0,0,34,2598,Single,Graduation
33996,0,0,46,40,2,15,8,0,6,65,1,1,1,3,4,0,0,0,0,0,0,0,28,2450,Single,PhD
66334,0,1,82,909,11,218,0,0,23,1138,2,9,3,5,5,0,0,0,0,0,0,1,61,2611,Married,PhD
35178,1,0,10,23,1,13,2,2,18,41,1,1,1,2,7,1,0,0,0,0,0,1,46,2694,Married,Master
22010,1,0,51,11,2,9,3,0,8,25,2,2,0,3,8,0,0,0,0,0,0,0,34,2523,Together,Graduation
62204,0,2,38,317,46,247,151,46,139,807,1,4,5,12,3,0,0,0,0,0,0,0,57,2814,Divorced,Graduation
75693,0,0,10,797,153,293,72,97,30,1412,1,11,4,6,4,0,1,1,1,0,0,1,49,2729,Divorced,Graduation
30675,1,0,14,10,2,16,11,2,21,41,1,1,0,3,8,0,0,0,0,0,0,0,45,2753,Married,Graduation
83003,0,0,18,856,61,570,40,25,122,1552,1,7,6,8,3,0,0,1,0,0,0,1,52,2642,Together,Graduation
68655,0,0,95,456,19,832,75,118,38,1500,1,4,5,11,3,0,0,0,0,0,0,0,29,2847,Single,Graduation
41411,0,0,11,37,32,38,11,3,18,121,1,2,1,4,6,0,0,0,0,0,0,0,31,2363,Divorced,Graduation
55212,0,1,65,1103,0,45,0,0,34,1148,3,4,2,11,8,0,1,0,0,1,0,0,48,2742,Married,PhD
59292,0,1,71,378,14,68,19,14,14,493,2,3,5,8,3,0,0,0,0,0,0,0,67,2540,Together,PhD
27190,1,0,13,1,6,7,0,1,3,15,1,1,0,2,8,1,0,0,0,0,0,1,44,2477,Together,Basic
82623,0,0,58,204,34,204,172,153,173,767,1,2,9,4,1,0,0,0,0,0,0,0,65,2390,Divorced,Graduation
44300,1,1,65,30,0,9,0,0,3,39,2,1,0,3,6,0,0,0,0,0,0,0,52,2530,Married,Graduation
84835,0,0,0,189,104,379,111,189,218,972,1,4,4,6,1,0,0,0,0,0,0,1,47,2172,Divorced,Graduation
30372,1,1,33,15,0,12,7,3,7,37,3,2,0,3,7,0,0,0,0,0,0,0,46,2710,Widow,Graduation
33181,1,0,90,9,0,3,0,0,4,12,1,1,0,2,6,1,0,0,0,0,0,0,41,2336,Married,Master
71113,0,1,95,495,33,255,11,33,8,827,4,6,7,9,4,0,0,0,0,0,0,0,60,2353,Married,Graduation
71952,1,0,93,656,80,455,52,107,93,1350,2,8,4,8,4,1,0,1,0,0,0,0,31,2694,Married,Graduation
69759,0,0,38,452,20,514,13,30,0,1029,3,4,6,5,3,0,0,0,0,0,0,1,51,2403,Single,PhD
72099,0,0,18,546,91,410,119,0,22,1166,1,3,4,10,1,0,0,0,0,0,0,0,43,2769,Married,Graduation
60000,0,1,57,1048,0,217,0,0,12,1265,5,11,3,5,6,0,0,0,0,0,0,0,41,2713,Single,PhD
38643,1,1,45,22,2,14,0,1,10,39,2,2,0,3,7,0,0,0,0,0,1,0,39,2371,Single,Graduation
50737,0,1,61,78,0,11,0,0,10,89,1,2,0,4,6,0,1,0,0,0,0,0,62,2573,Married,Graduation
68462,0,0,6,561,64,785,84,128,48,1622,1,3,3,8,1,0,0,0,0,0,0,0,48,2723,Married,PhD
65073,0,0,65,629,17,177,69,0,8,892,1,5,3,5,2,0,0,0,0,0,1,0,74,2472,Married,Master
46681,0,2,52,269,15,69,15,19,38,387,2,4,6,4,5,0,0,0,0,0,0,0,69,2423,Together,PhD
78618,0,0,87,736,163,818,212,163,61,2092,1,4,7,10,2,0,1,0,0,0,0,0,60,2798,Married,Graduation
62187,0,1,38,512,0,83,0,0,41,595,3,6,2,10,4,0,0,0,0,0,0,0,48,2258,Widow,PhD
28442,2,0,53,19,3,10,11,8,6,51,3,2,1,4,4,0,0,0,0,0,0,0,39,2284,Married,Graduation
37717,1,0,31,9,0,6,4,1,5,20,1,1,0,2,9,0,0,0,0,0,0,0,39,2742,Married,PhD
51479,1,1,67,247,8,160,6,8,65,429,7,6,3,6,7,0,0,0,0,0,0,0,50,2707,Married,Graduation
54803,0,1,65,404,0,92,28,27,142,551,2,6,2,9,4,0,0,0,0,0,0,0,48,2836,Single,Graduation
79530,0,0,64,333,0,815,129,42,29,1319,1,4,10,11,2,0,0,0,0,0,0,0,57,2567,Married,Graduation
31615,1,0,82,2,3,20,6,11,9,42,2,2,0,3,7,0,0,0,0,0,0,0,41,2629,Divorced,Graduation
72025,0,0,27,833,33,549,151,133,233,1699,1,4,3,8,3,0,0,0,0,0,0,0,55,2748,Together,Graduation
52614,0,1,63,789,0,142,12,9,38,952,2,2,4,8,8,0,0,0,0,0,0,0,42,2734,Single,PhD
35684,1,0,66,10,4,7,0,6,3,27,1,1,0,3,6,0,0,0,0,0,0,0,33,2227,Married,2n cycle
48178,1,1,69,159,4,45,6,2,38,216,6,5,1,4,8,0,0,0,0,0,0,0,42,2768,Married,Graduation
29548,1,0,52,7,1,6,3,1,11,18,1,1,1,2,4,1,0,0,0,0,0,0,47,2463,Single,Master
63810,0,1,45,977,12,253,16,12,101,1270,4,4,3,12,8,0,1,0,0,0,0,0,51,2754,Single,Graduation
38578,1,1,2,38,4,22,3,3,3,70,3,3,0,3,8,0,0,0,0,0,0,1,45,2531,Single,PhD
46098,1,1,86,57,0,27,0,0,36,84,4,3,2,2,8,0,0,0,0,0,0,0,42,2839,Single,Master
22585,0,0,23,3,9,15,13,2,39,42,1,1,1,2,9,1,0,0,0,0,0,1,47,2627,Single,Graduation
30279,1,0,13,10,4,14,4,4,1,36,1,1,0,3,8,0,0,0,0,0,0,0,28,2705,Single,Graduation
66426,0,1,14,1043,24,97,32,24,157,1220,2,3,5,10,6,0,0,0,0,0,0,0,56,2429,Together,PhD
30822,1,0,92,3,9,13,2,12,12,39,1,1,0,3,7,0,0,0,0,0,0,0,48,2539,Single,Graduation
33581,2,0,38,11,0,5,0,0,1,16,1,1,0,2,8,0,0,0,0,0,0,0,48,2696,Married,PhD
19986,1,0,74,3,6,5,0,2,6,16,1,0,0,3,7,0,0,0,0,0,0,0,32,2386,Married,Graduation
27421,0,0,14,43,12,96,78,40,55,269,3,4,1,6,7,0,0,0,0,0,0,0,63,2723,Widow,Graduation
35688,2,1,94,73,3,90,12,1,32,179,7,4,1,4,8,0,0,0,0,0,0,0,44,2835,Married,2n cycle
36143,1,0,33,12,0,1,0,0,6,13,1,0,1,2,3,0,0,0,0,0,0,0,36,2250,Single,Master
10245,1,0,32,4,7,7,6,4,13,28,3,1,2,2,5,0,0,0,0,0,0,0,46,2569,Single,Graduation
43795,0,1,11,314,11,53,4,3,107,385,3,7,3,4,7,0,1,0,0,0,0,1,49,2415,Together,Master
63381,0,1,78,571,50,142,33,50,159,846,4,4,5,13,2,0,0,0,0,0,0,0,57,2791,Together,Graduation
38823,0,1,56,70,0,11,2,8,23,91,1,2,1,3,6,0,0,0,0,0,0,0,68,2827,Together,Graduation
83664,1,1,57,866,21,151,28,21,86,1087,3,2,2,12,5,0,0,0,0,0,0,0,49,2576,Divorced,PhD
90300,0,0,7,594,134,786,33,134,57,1681,0,5,6,8,1,0,0,1,0,0,0,0,38,2336,Together,Graduation
62499,1,0,0,140,4,61,0,13,4,218,2,3,1,6,4,0,0,0,0,0,0,0,38,2361,Together,Master
74293,0,0,66,375,152,335,93,91,81,1046,1,5,4,6,2,0,0,0,0,0,0,0,24,2215,Single,Graduation
51012,0,0,86,102,9,63,2,9,24,185,1,4,1,4,6,0,0,0,0,0,0,0,71,2596,Married,PhD
70777,0,1,80,554,35,113,0,7,78,709,3,5,3,12,3,0,0,0,0,0,0,0,49,2283,Married,Master
68682,0,0,56,919,0,505,99,30,45,1553,1,4,9,10,2,0,0,0,0,0,0,0,26,2425,Together,PhD
43824,1,1,18,96,1,42,12,3,32,154,4,3,1,4,8,0,0,0,0,0,0,0,46,2811,Married,Graduation
15345,1,0,51,5,2,16,3,2,19,28,2,1,1,2,8,0,0,0,0,0,0,1,33,2826,Together,Graduation
23442,1,0,71,2,0,6,8,6,5,22,1,1,0,3,7,0,0,0,0,0,0,0,30,2711,Single,Graduation
14515,1,0,71,6,4,9,6,36,35,61,4,2,2,3,7,0,0,0,0,0,0,1,37,2756,Together,2n cycle
31395,1,1,80,23,1,25,0,8,7,57,4,2,1,3,6,0,0,0,0,0,0,0,61,2622,Divorced,2n cycle
75276,0,0,2,610,105,125,137,42,21,1019,1,9,4,9,5,0,0,0,0,0,0,0,52,2799,Together,Graduation
42373,1,1,83,67,5,61,3,8,19,144,5,2,1,5,5,0,0,0,0,0,0,0,43,2477,Single,Graduation
30507,0,0,29,65,36,74,38,20,110,233,1,5,1,4,7,0,0,0,0,0,0,0,57,2634,Together,Graduation
55521,1,2,11,416,0,26,0,0,4,442,9,6,3,6,7,0,1,0,0,0,0,1,62,2409,Single,PhD
48006,1,1,55,23,0,11,3,2,2,39,1,1,0,3,6,0,0,0,0,0,0,0,52,2179,Married,Graduation
27213,1,0,19,19,3,26,10,9,3,67,3,2,0,4,8,0,0,0,0,0,0,1,45,2827,Single,PhD
65808,1,1,1,155,7,80,13,7,10,262,3,5,1,5,6,0,0,0,0,0,0,0,46,2189,Divorced,PhD
30351,1,0,19,14,0,24,3,3,2,44,1,3,0,2,9,0,0,0,0,0,0,0,43,2547,Together,PhD
50437,0,2,28,370,9,92,6,9,4,486,3,7,1,8,7,0,0,0,0,0,0,0,54,2779,Married,Graduation
23616,1,0,76,4,22,11,3,7,32,47,2,3,0,3,8,0,0,0,0,0,0,1,35,2748,Single,2n cycle
53858,0,1,50,407,53,221,58,150,26,889,4,4,3,6,4,0,0,0,0,0,0,0,41,2756,Married,Graduation
66465,0,1,1,1200,0,204,38,29,14,1471,3,11,9,12,6,0,0,0,1,0,0,0,62,2615,Married,PhD
46923,1,0,90,85,44,54,102,78,6,363,3,5,1,7,7,0,0,0,0,0,0,0,30,2835,Single,Graduation
75072,0,1,83,583,34,309,0,22,125,948,2,5,4,8,3,0,0,0,0,0,0,0,55,2681,Together,Graduation
75865,0,0,73,483,0,591,156,0,12,1230,1,3,5,10,1,0,0,0,0,0,0,0,74,2249,Married,PhD
19789,1,0,24,2,5,9,28,6,28,50,3,2,1,3,5,1,0,0,0,0,0,0,42,2380,Together,2n cycle
80134,0,0,11,966,26,282,52,26,26,1352,1,2,7,11,5,0,1,1,1,1,0,0,23,2294,Together,Graduation
91065,0,0,33,822,114,108,179,137,114,1360,1,7,9,9,3,0,0,1,1,0,0,1,36,2651,Single,Graduation
49505,1,1,4,604,0,100,19,0,28,723,9,10,2,8,8,0,0,0,0,0,0,0,46,2640,Married,Master
37401,1,0,14,19,3,19,3,1,3,45,2,2,0,3,7,0,0,0,0,0,0,0,44,2213,Married,PhD
30096,1,0,30,5,3,11,12,5,9,36,1,2,0,3,6,0,0,0,0,0,0,0,34,2197,Married,Graduation
18492,1,0,75,2,2,2,2,1,1,9,1,1,0,2,8,0,0,0,0,0,0,0,35,2183,Together,Master
82584,0,0,26,1076,68,103,29,91,68,1367,1,3,4,8,1,0,1,1,0,0,0,1,43,2549,Married,Master
93027,0,0,77,1285,42,716,55,0,21,2098,0,7,10,5,2,0,0,1,0,0,0,0,76,2601,Married,PhD
48686,1,2,8,10,0,7,2,0,1,19,1,1,0,2,8,0,0,0,0,0,0,0,64,2366,Married,Graduation
92910,0,0,42,551,137,792,179,103,33,1762,1,6,7,13,1,0,1,1,1,0,0,0,31,2225,Married,Graduation
75433,1,0,28,800,0,297,0,34,57,1131,2,2,5,10,6,0,1,0,1,0,0,0,28,2244,Married,Graduation
10404,1,0,52,2,2,11,10,6,12,31,2,1,0,4,5,0,0,0,0,0,0,0,28,2215,Together,2n cycle
61314,0,1,1,378,0,189,97,172,172,836,2,5,5,12,3,0,0,0,0,0,0,0,49,2589,Married,Graduation
84865,0,0,1,1248,16,349,43,16,16,1672,1,2,4,9,4,0,1,1,1,1,0,1,56,2575,Single,PhD
42387,1,0,42,235,0,235,19,4,191,493,5,8,1,7,8,0,0,0,0,0,0,0,28,2767,Married,Graduation
67309,1,1,76,515,47,181,149,95,95,987,15,9,6,9,7,0,0,0,0,0,0,0,50,2681,Together,2n cycle
75236,0,1,27,438,66,400,12,38,114,954,1,8,3,13,4,0,0,0,0,0,0,0,53,2375,Married,Graduation
30015,1,0,28,25,0,22,2,3,5,52,2,1,0,4,5,0,0,0,0,0,0,0,47,2306,Single,Graduation
50943,0,1,49,31,0,7,2,0,6,40,1,1,0,3,5,0,0,0,0,0,0,0,61,2532,Together,Master
67272,0,1,12,357,35,271,28,28,14,719,3,6,2,12,5,0,0,0,0,0,0,0,51,2349,Divorced,Graduation
51529,0,1,14,400,4,35,6,0,22,445,2,9,1,5,8,0,0,0,0,0,0,0,68,2454,Widow,Master
32011,1,0,89,99,0,15,2,1,5,117,3,2,1,4,7,0,0,0,0,0,0,0,46,2470,Married,PhD
7500,1,0,96,1,11,5,4,6,9,27,2,2,0,3,8,0,0,0,0,0,0,0,31,2666,Married,2n cycle
28691,1,0,56,5,4,13,8,0,4,30,1,1,0,3,8,0,0,0,0,0,0,0,28,2519,Married,Graduation
56223,0,1,72,77,28,31,16,0,4,152,2,2,1,5,4,0,0,0,0,0,0,0,69,2350,Married,PhD
18100,0,0,14,3,1,2,4,3,1,13,1,0,0,3,5,0,0,0,0,0,0,0,71,2486,Married,Graduation
30279,1,0,13,10,4,14,4,4,1,36,1,1,0,3,8,0,0,0,0,0,0,0,28,2705,Single,Graduation
20130,0,0,99,0,6,3,7,6,12,22,1,1,0,3,8,0,0,0,0,0,0,0,43,2263,Married,2n cycle
23295,0,0,72,0,0,1,2,12,5,15,1,1,0,2,8,0,0,0,0,0,0,0,58,2510,Divorced,Graduation
42618,1,0,92,76,14,74,13,5,10,182,2,5,0,4,8,0,0,0,0,0,0,0,45,2422,Divorced,Master
81246,0,0,87,398,190,537,61,156,37,1342,1,4,5,7,1,1,0,0,1,0,0,0,53,2341,Single,Graduation
24027,1,0,7,14,7,11,11,0,5,43,2,2,0,3,8,0,0,0,0,0,0,0,41,2544,Married,Graduation
55707,0,1,91,208,7,82,30,66,35,393,2,3,2,9,3,0,0,0,0,0,0,0,64,2348,Married,PhD
57959,0,1,71,430,16,322,43,24,33,835,5,4,7,11,3,0,0,0,0,0,0,0,62,2582,Single,Graduation
56796,0,1,24,656,38,161,62,47,37,964,3,8,9,7,7,0,0,0,0,0,0,0,48,2657,Married,Graduation
36230,1,0,17,14,2,30,8,2,3,56,1,2,0,4,5,0,0,0,0,0,0,0,46,2414,Single,Master
70829,1,1,87,141,70,106,72,19,23,408,2,4,2,8,3,0,0,0,0,0,0,0,37,2369,Married,2n cycle
65991,0,1,21,507,19,364,25,47,9,962,3,9,5,10,7,0,0,0,0,0,0,0,41,2819,Married,Graduation
38988,1,2,90,164,24,103,12,3,42,306,7,5,1,6,8,0,0,0,0,0,0,0,45,2837,Married,Graduation
89572,0,0,44,606,24,974,197,194,64,1995,1,7,7,9,4,0,1,0,1,0,0,1,51,2811,Single,2n cycle
42207,1,0,71,116,11,72,3,17,46,219,4,4,1,5,6,1,0,0,0,0,0,1,33,2613,Married,Master
50300,0,1,52,143,15,60,24,23,5,265,2,2,1,8,2,0,0,0,0,0,0,0,65,2194,Married,Graduation
66664,0,0,78,398,96,447,220,96,32,1257,1,5,7,6,3,0,0,0,0,0,0,0,35,2801,Together,2n cycle
60597,0,1,2,522,0,257,32,16,66,827,4,2,2,8,7,0,0,0,1,0,0,1,53,2338,Married,Graduation
70165,0,0,60,161,0,253,199,191,122,804,1,3,7,11,1,0,0,0,0,0,0,0,68,2439,Widow,Graduation
50520,0,1,25,112,0,6,2,1,14,121,2,3,1,3,6,0,0,0,0,0,0,0,59,2311,Widow,PhD
80124,0,0,47,483,84,398,205,84,241,1254,1,3,7,8,1,1,0,0,0,0,0,0,54,2162,Married,Graduation
33183,1,0,46,7,5,39,17,15,37,83,2,4,0,3,7,0,0,0,0,0,0,0,42,2284,Married,Graduation
66582,0,0,83,789,25,420,16,38,0,1288,1,2,8,9,1,0,0,0,0,0,0,0,48,2277,Single,PhD
75261,0,0,17,1239,17,413,23,34,17,1726,1,5,6,5,2,0,1,1,0,0,0,1,62,2591,Together,PhD
31880,1,0,13,4,1,5,2,0,3,12,1,1,0,2,8,0,0,0,0,0,0,0,47,2765,Widow,Graduation
53790,0,2,86,335,42,127,28,5,5,537,3,7,2,8,6,0,0,0,0,0,0,0,66,2274,Married,Graduation
49269,1,0,92,639,8,166,11,8,58,832,3,7,3,12,7,0,0,0,0,0,0,0,46,2842,Together,PhD
61456,0,1,47,563,76,384,84,192,89,1299,4,6,10,13,4,0,0,0,0,0,0,0,42,2618,Married,Graduation
37406,1,0,18,2,0,8,2,2,3,14,1,1,0,2,8,0,0,0,0,0,0,1,37,2421,Married,Graduation
